1766214017,1225,Redmond,47.673,-122.091,3.859,4.249,4.799
1766214017,8,Kirkland,47.681,-122.181,3.859,4.249,
1766214017,110,Issaquah,47.551,-122.052,3.799,4.299,
1766214017,1,Seattle,47.565,-122.331,3.799,4.399,
1766214017,747,Woodinville,47.78,-122.148,3.659,4.199,4.459
1766214017,6,Tukwila,47.446,-122.248,3.869,4.399,4.769
1766214017,106,Aurora Village,47.775,-122.344,3.569,3.999,
1766214017,1190,Lynnwood,47.834,-122.273,3.499,3.999,4.299
1766214017,115,Lynnwood Business Center,47.826,-122.31,3.499,3.999,
1766214017,1029,Covington WA,47.355,-122.121,3.799,4.199,
1766214017,114,Everett WA,47.904,-122.21,3.599,4.059,
1766214017,61,Federal Way,47.287,-122.31,3.599,4.059,
1766214017,1588,Lake Stevens,47.975,-122.105,3.629,4.059,
1766214017,13,Silverdale,47.657,-122.68,3.539,4.099,4.499
1766214017,624,Gig Harbor,47.358,-122.604,3.659,4.199,
1766214017,1278,Bonney Lake,47.167,-122.159,3.759,4.259,4.899
1766214017,95,Tacoma,47.225,-122.468,3.269,3.959,
1766214017,660,Puyallup,47.156,-122.309,3.569,4.099,
1766214017,642,Marysville WA,48.148,-122.191,3.199,3.559,
1766214017,740,Lacey,47.059,-122.761,3.459,3.969,4.469
1766214017,639,Sequim,48.077,-123.126,3.659,4.199,
1766214017,64,Tumwater,46.997,-122.916,3.219,3.669,
1766214017,662,Burlington WA,48.454,-122.338,3.199,3.599,
1766214017,1216,Bellingham,48.792,-122.514,3.169,3.799,3.899
1766214017,112,Wenatchee,47.401,-120.281,3.359,3.759,
1766214017,1013,Union Gap,46.563,-120.5,2.999,3.599,
1766214017,1703,Ridgefield,45.82,-122.693,3.349,3.999,
1766214017,1059,Warrenton,46.147,-123.914,3.299,3.899,
1766214017,772,Vancouver WA,45.685,-122.605,3.199,3.679,4.299
1766214017,1086,E Vancouver WA,45.622,-122.473,3.279,3.679,
1766214017,2,Portland,45.559,-122.524,3.069,3.699,3.999
1766214017,692,Hillsboro,45.536,-122.935,3.469,3.899,
1766214017,9,Aloha,45.509,-122.842,3.469,3.899,
1766214017,97,Clackamas,45.428,-122.574,3.179,3.799,
1766214017,111,Tigard,45.435,-122.758,3.199,3.699,
1766214017,766,Wilsonville,45.333,-122.764,3.059,3.799,
1766214017,1718,Richland,46.26,-119.318,3.399,3.829,4.369
1766214017,486,Kennewick,46.226,-119.235,3.399,3.829,
1766214017,1492,Salem,44.884,-123.007,2.999,3.339,
1766214017,682,Albany,44.638,-123.066,2.849,3.349,
1766214017,1298,N Spokane,47.766,-117.383,3.339,3.939,4.429
1766214017,670,Spokane,47.658,-117.333,3.399,3.959,
1766214017,1696,Bend,44.107,-121.306,3.059,3.499,3.699
1766214017,17,Eugene,44.089,-123.065,2.799,3.099,
1766214017,773,Coeur D' Alene,47.709,-116.783,2.639,3.199,3.459
1766214017,103,Clarkston,46.423,-117.042,2.799,3.549,3.639
1766214017,1073,Roseburg,43.26,-123.35,3.199,3.599,
1766214017,1746,Kalispell,48.251,-114.324,2.799,3.229,3.199
1766214017,1287,Central Point,42.375,-122.887,3.099,3.599,3.949
1766214017,67,Missoula,46.895,-114.038,2.699,3.199,
1766214019,1660,Newark,37.526,-121.999,3.659,4.059,
1766214019,778,Fremont,37.502,-121.973,3.659,4.099,
1766214019,1061,Hayward,37.615,-122.09,3.499,3.899,
1766214019,423,Sunnyvale,37.372,-121.995,3.539,3.939,
1766214019,1042,Redwood City,37.479,-122.216,3.769,4.199,
1766214019,129,Santa Clara,37.357,-121.939,3.469,3.899,
1766214019,1004,NE San Jose,37.39,-121.884,3.469,3.899,
1766214019,823,Hayward Business Center,37.668,-122.103,3.399,3.979,
1766214019,1341,Pleasanton,37.695,-121.917,3.999,4.199,
1766214019,148,San Jose,37.31,-121.851,3.399,3.899,
1766214019,118,San Leandro,37.72,-122.182,3.399,3.899,
1766214019,848,San Jose Business Center,37.318,-121.811,3.399,3.899,
1766214019,146,Livermore,37.703,-121.812,3.889,4.299,
1766214019,21,Danville,37.782,-121.973,3.759,4.159,
1766214019,422,S San Francisco,37.642,-122.401,3.799,4.099,
1766214019,1267,Great Oaks,37.244,-121.786,3.599,3.899,
1766214019,475,El Camino,37.665,-122.448,3.799,4.099,
1766214019,482,Richmond CA,37.898,-122.321,3.599,3.999,
1766214019,663,Concord,37.958,-122.033,3.699,3.999,
1766214019,1662,Brentwood CA,37.957,-121.746,3.799,4.199,
1766214019,658,Tracy,37.751,-121.475,3.579,3.979,
1766214019,149,Santa Cruz,36.985,-122.033,4.099,4.599,4.759
1766214019,1002,Antioch,38.009,-121.836,3.799,4.099,
1766214019,760,Gilroy,37.008,-121.556,3.899,4.099,
1766214019,132,Vallejo,38.133,-122.214,3.899,4.299,
1766214019,1031,Manteca,37.785,-121.26,3.399,3.899,
1766214019,453,Fairfield,38.215,-122.145,3.799,4.399,
1766214019,1679,Napa,38.252,-122.279,3.939,4.399,
1766214019,38,Stockton,38.019,-121.292,3.299,3.699,
1766214019,661,Modesto,37.702,-121.067,3.379,4.099,
1766214019,694,Vacaville,38.351,-121.98,3.779,4.179,
1766214019,1091,Lodi,38.1,-121.264,3.599,3.999,
1766214019,1683,Riverbank,37.711,-120.969,3.379,4.099,4.499
1766214019,131,Sand City,36.617,-121.845,3.799,4.099,
1766214019,782,Turlock,37.519,-120.888,3.799,4.259,
1766214019,659,Rohnert Park,38.353,-122.717,3.999,4.299,4.699
1766214019,1274,Elk Grove,38.406,-121.414,3.679,4.159,4.499
1766214019,41,Santa Rosa,38.42,-122.712,3.799,4.159,
1766214019,464,Sacramento,38.468,-121.414,3.639,3.939,
1766214019,471,Cal Expo (Sacramento),38.597,-121.453,3.659,4.059,
1766214019,1003,Woodland,38.672,-121.723,3.699,4.159,
1766214019,142,Merced,37.303,-120.497,3.659,4.159,
1766214019,438,Rancho Cordova,38.588,-121.264,3.699,4.299,
1766214019,771,Citrus Heights,38.69,-121.298,3.639,4.029,
1766214019,765,Folsom,38.645,-121.11,3.759,4.259,4.599
1766214019,29,Roseville CA,38.78,-121.267,3.599,3.999,4.299
1766214019,1658,Marysville CA,39.125,-121.571,3.339,3.739,4.249
1766214019,31,Fresno,36.81,-119.874,3.599,3.899,
1766214019,1297,Ukiah,39.127,-123.197,3.959,4.259,
1766214019,657,N Fresno,36.839,-119.788,3.459,3.779,4.169
